it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	
0	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.10095529017062781	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	0.22720628316457736	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954	-0.12625099299394954
1000	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.1544947392645302	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.15328474666739336	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833	0.001209992597136833
2000	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.15712494871596652	0.38016003020258965	0.38016003020258965	0.38016003020258965	0.38016003020258965	0.38016003020258965	0.38016003020258965	0.38016003020258965	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	0.090083116829449889	-0.22303508148662313	-0.22303508148662313	-0.22303508148662313	-0.22303508148662313	-0.22303508148662313	-0.22303508148662313	-0.22303508148662313	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634	0.067041831886516634
3000	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.15822932991556707	0.16543734794334686	0.16543734794334686	0.16543734794334686	0.16543734794334686	0.80365534443493858	0.80365534443493858	0.12374514507044476	0.12374514507044476	0.12374514507044476	0.12374514507044476	0.12374514507044476	0.12374514507044476	0.12374514507044476	0.12374514507044476	0.12374514507044476	0.12374514507044476	0.12374514507044476	0.12374514507044476	0.12374514507044476	0.12374514507044476	0.12374514507044476	0.12374514507044476	0.12374514507044476	0.12374514507044476	0.12374514507044476	0.077498251429901799	0.077498251429901799	0.077498251429901799	0.077498251429901799	0.077498251429901799	0.077498251429901799	0.077498251429901799	0.077498251429901799	0.077498251429901799	0.077498251429901799	0.077498251429901799	0.077498251429901799	0.077498251429901799	0.077498251429901799	0.077498251429901799	0.077498251429901799	0.077498251429901799	0.077498251429901799	0.077498251429901799	0.077498251429901799	0.077498251429901799	0.077498251429901799	0.077498251429901799	0.077498251429901799	0.077498251429901799	0.077498251429901799	0.077498251429901799	0.077498251429901799	0.077498251429901799	0.077498251429901799	-0.64542601451937154	-0.64542601451937154	0.034484184845122307	0.034484184845122307	0.034484184845122307	0.034484184845122307	0.034484184845122307	0.034484184845122307	0.034484184845122307	0.034484184845122307	0.034484184845122307	0.034484184845122307	0.034484184845122307	0.034484184845122307	0.034484184845122307	0.034484184845122307	0.034484184845122307	0.034484184845122307	0.034484184845122307	0.034484184845122307	0.034484184845122307	0.08073107848566527	0.08073107848566527	0.08073107848566527	0.08073107848566527	0.08073107848566527	0.08073107848566527	0.08073107848566527	0.08073107848566527	0.08073107848566527	0.08073107848566527	0.08073107848566527	0.08073107848566527	0.08073107848566527	0.08073107848566527	0.08073107848566527	0.08073107848566527	0.08073107848566527	0.08073107848566527	0.08073107848566527	0.08073107848566527	0.08073107848566527	0.08073107848566527	0.08073107848566527	0.08073107848566527	0.08073107848566527	0.08073107848566527	0.087939096513445059	0.087939096513445059	0.087939096513445059	0.087939096513445059
4000	0.15911915405199395	0.15911915405199395	0.15911915405199395	0.15911915405199395	0.15911915405199395	0.15911915405199395	0.15911915405199395	0.15911915405199395	0.15911915405199395	0.15911915405199395	0.15911915405199395	0.15911915405199395	0.15911915405199395	0.15911915405199395	0.15911915405199395	0.15911915405199395	0.15911915405199395	0.15911915405199395	0.15911915405199395	0.15911915405199395	0.15911915405199395	0.15911915405199395	0.15911915405199395	0.15911915405199395	0.15911915405199395	0.15911915405199395	0.15911915405199395	0.15911915405199395	0.15911915405199395	0.15911915405199395	0.15911915405199395	0.15911915405199395	0.15911915405199395	0.15911915405199395	0.3483073558381552	0.3483073558381552	0.3483073558381552	0.3483073558381552	0.3483073558381552	0.3483073558381552	0.3483073558381552	0.3483073558381552	0.3483073558381552	0.3483073558381552	0.3483073558381552	0.3483073558381552	0.3483073558381552	0.3483073558381552	0.3483073558381552	0.3483073558381552	0.3483073558381552	0.80641636206906242	0.80641636206906242	0.19133216006562911	0.19133216006562911	0.19133216006562911	0.19133216006562911	0.19133216006562911	0.10619402471236854	0.10619402471236854	0.10619402471236854	0.10619402471236854	0.10619402471236854	0.10619402471236854	0.10619402471236854	0.10619402471236854	0.10619402471236854	0.10619402471236854	0.10619402471236854	0.10619402471236854	0.10619402471236854	0.10619402471236854	0.10619402471236854	0.10619402471236854	0.10619402471236854	0.09297802152036283	0.09297802152036283	0.09297802152036283	0.09297802152036283	0.09297802152036283	0.09297802152036283	0.09297802152036283	0.09297802152036283	0.09297802152036283	0.09297802152036283	0.09297802152036283	0.09297802152036283	0.09297802152036283	0.09297802152036283	0.09297802152036283	0.09297802152036283	0.09297802152036283	0.09297802152036283	0.09297802152036283	0.09297802152036283	0.09297802152036283	0.09297802152036283	0.09297802152036283	0.09297802152036283	0.09297802152036283	0.09297802152036283	0.09297802152036283	-0.64729720801706847	-0.64729720801706847	-0.032213006013635165	-0.032213006013635165	-0.032213006013635165	-0.032213006013635165	-0.032213006013635165	0.052925129339625412	0.052925129339625412	0.052925129339625412	0.052925129339625412	0.052925129339625412	0.052925129339625412	0.052925129339625412	0.052925129339625412	0.052925129339625412	0.052925129339625412	0.052925129339625412	0.052925129339625412	0.052925129339625412	0.052925129339625412	0.052925129339625412	0.052925129339625412	0.052925129339625412	0.066141132531631119	0.066141132531631119	0.066141132531631119	0.066141132531631119	0.066141132531631119	0.066141132531631119	0.066141132531631119	0.066141132531631119	0.066141132531631119	0.066141132531631119	0.25532933431779237	0.25532933431779237	0.25532933431779237	0.25532933431779237	0.25532933431779237	0.25532933431779237	0.25532933431779237	0.25532933431779237	0.25532933431779237	0.25532933431779237	0.25532933431779237	0.25532933431779237	0.25532933431779237	0.25532933431779237	0.25532933431779237	0.25532933431779237	0.25532933431779237
5000	0.26246688388713774	0.26246688388713774	0.26246688388713774	0.26246688388713774	0.26246688388713774	0.26246688388713774	0.26246688388713774	0.11136423036264374	0.11136423036264374	0.11136423036264374	0.11136423036264374	0.11136423036264374	0.11136423036264374	0.11136423036264374	0.11136423036264374	0.11136423036264374	0.11136423036264374	0.11136423036264374	0.11136423036264374	0.11136423036264374	0.11136423036264374	0.11136423036264374	0.11136423036264374	0.11136423036264374	0.11136423036264374	0.11136423036264374	0.11136423036264374	0.11136423036264374	0.11136423036264374	0.11136423036264374	0.22037338497828593	0.22037338497828593	0.22037338497828593	0.22037338497828593	0.22037338497828593	0.22037338497828593	0.22037338497828593	0.22037338497828593	0.22037338497828593	0.22037338497828593	0.24599703277138041	0.24599703277138041	0.24599703277138041	0.24599703277138041	0.24599703277138041	0.24599703277138041	0.24599703277138041	0.24599703277138041	0.24599703277138041	0.24599703277138041	0.24599703277138041	1.3247349725206621	1.3247349725206621	0.22096271781810908	0.22096271781810908	0.22096271781810908	0.22096271781810908	0.22096271781810908	0.14464381509323659	0.14464381509323659	0.14464381509323659	0.14464381509323659	0.14464381509323659	0.14464381509323659	0.14464381509323659	0.14464381509323659	0.14464381509323659	0.14464381509323659	0.14464381509323659	0.14464381509323659	0.14464381509323659	0.14464381509323659	0.14464381509323659	0.065941132269139488	0.065941132269139488	0.065941132269139488	0.065941132269139488	0.065941132269139488	0.065941132269139488	0.065941132269139488	0.065941132269139488	0.065941132269139488	0.065941132269139488	0.065941132269139488	0.065941132269139488	0.065941132269139488	0.065941132269139488	0.065941132269139488	0.065941132269139488	0.065941132269139488	0.065941132269139488	0.065941132269139488	0.065941132269139488	0.065941132269139488	0.065941132269139488	0.065941132269139488	0.065941132269139488	0.065941132269139488	0.065941132269139488	0.065941132269139488	0.065941132269139488	0.065941132269139488	-1.0622680886335243	-1.0622680886335243	0.041504166069028653	0.041504166069028653	0.041504166069028653	0.041504166069028653	0.041504166069028653	-0.033279584730592851	-0.033279584730592851	-0.033279584730592851	-0.033279584730592851	-0.033279584730592851	-0.033279584730592851	-0.033279584730592851	-0.033279584730592851	-0.033279584730592851	-0.033279584730592851	-0.033279584730592851	-0.033279584730592851	-0.033279584730592851	-0.033279584730592851	-0.033279584730592851	0.045423098093504255	0.045423098093504255	0.045423098093504255	0.045423098093504255	0.045423098093504255	0.045423098093504255	0.045423098093504255	0.045423098093504255	0.15443225270914646	0.15443225270914646	0.15443225270914646	0.15443225270914646	0.15443225270914646	0.15443225270914646	0.15443225270914646	0.15443225270914646	0.15443225270914646	0.15443225270914646	0.18005590050224091	0.18005590050224091	0.18005590050224091	0.18005590050224091	0.18005590050224091	0.18005590050224091	0.18005590050224091	0.18005590050224091	0.18005590050224091	0.18005590050224091	0.18005590050224091
6000	0.18987186860343969	0.18987186860343969	0.18987186860343969	0.18987186860343969	0.18987186860343969	0.18987186860343969	0.095643818528342125	0.095643818528342125	0.095643818528342125	0.095643818528342125	0.095643818528342125	0.095643818528342125	0.095643818528342125	0.095643818528342125	0.095643818528342125	0.095643818528342125	0.095643818528342125	0.095643818528342125	0.095643818528342125	0.095643818528342125	0.095643818528342125	0.19361011847176607	0.19361011847176607	0.19361011847176607	0.19361011847176607	0.19361011847176607	0.19361011847176607	0.19361011847176607	0.19361011847176607	0.19361011847176607	0.20812412179061804	0.20812412179061804	0.20812412179061804	0.20812412179061804	0.20812412179061804	0.20812412179061804	0.20812412179061804	0.20812412179061804	0.20812412179061804	0.20812412179061804	0.20812412179061804	0.20812412179061804	0.20812412179061804	0.20812412179061804	0.20812412179061804	0.20812412179061804	0.20812412179061804	0.14643379429954229	0.14643379429954229	0.14643379429954229	0.14643379429954229	0.94547752158942644	0.94547752158942644	0.19578031634011731	0.19578031634011731	0.19578031634011731	0.19578031634011731	0.19578031634011731	0.19578031634011731	0.19578031634011731	0.11208029411252175	0.11208029411252175	0.11208029411252175	0.11208029411252175	0.11208029411252175	0.11208029411252175	0.11208029411252175	0.11208029411252175	0.11208029411252175	0.11208029411252175	0.11208029411252175	0.11208029411252175	0.11208029411252175	0.07436895109706132	0.07436895109706132	0.07436895109706132	0.07436895109706132	0.07436895109706132	0.07436895109706132	0.07436895109706132	0.07436895109706132	0.07436895109706132	0.07436895109706132	0.07436895109706132	0.07436895109706132	0.07436895109706132	0.07436895109706132	0.07436895109706132	0.07436895109706132	0.07436895109706132	0.07436895109706132	0.07436895109706132	0.07436895109706132	0.07436895109706132	0.07436895109706132	0.07436895109706132	0.07436895109706132	0.07436895109706132	0.07436895109706132	0.07436895109706132	0.07436895109706132	0.07436895109706132	-0.7556056529859867	-0.7556056529859867	-0.0059084477366776189	-0.0059084477366776189	-0.0059084477366776189	-0.0059084477366776189	-0.10013649781177518	-0.10013649781177518	-0.10013649781177518	-0.016436475584179627	-0.016436475584179627	-0.016436475584179627	-0.016436475584179627	-0.016436475584179627	-0.016436475584179627	-0.016436475584179627	-0.016436475584179627	-0.016436475584179627	-0.016436475584179627	-0.016436475584179627	-0.016436475584179627	0.081529824359244316	0.11924116737470475	0.11924116737470475	0.11924116737470475	0.11924116737470475	0.11924116737470475	0.11924116737470475	0.11924116737470475	0.11924116737470475	0.13375517069355672	0.13375517069355672	0.13375517069355672	0.13375517069355672	0.13375517069355672	0.13375517069355672	0.13375517069355672	0.13375517069355672	0.13375517069355672	0.13375517069355672	0.13375517069355672	0.13375517069355672	0.13375517069355672	0.13375517069355672	0.13375517069355672	0.13375517069355672	0.13375517069355672	0.072064843202480966	0.072064843202480966	0.072064843202480966	0.072064843202480966
7000	0.26763735697505786	0.26763735697505786	0.26763735697505786	0.26763735697505786	0.26763735697505786	0.26763735697505786	0.10180972408242134	0.10180972408242134	0.10180972408242134	0.10180972408242134	0.10180972408242134	0.10180972408242134	0.10180972408242134	0.10180972408242134	0.10180972408242134	0.10180972408242134	0.10180972408242134	0.10180972408242134	0.10180972408242134	0.10180972408242134	0.10180972408242134	0.18268193951898573	0.18268193951898573	0.18268193951898573	0.18268193951898573	0.18268193951898573	0.18268193951898573	0.18268193951898573	0.18268193951898573	0.18268193951898573	0.18948574130198939	0.18948574130198939	0.18948574130198939	0.18948574130198939	0.18948574130198939	0.18948574130198939	0.18948574130198939	0.18948574130198939	0.18948574130198939	0.18948574130198939	0.18948574130198939	0.18948574130198939	0.18948574130198939	0.18948574130198939	0.18948574130198939	0.18948574130198939	0.18948574130198939	0.18948574130198939	0.22722282915988579	0.22722282915988579	0.22722282915988579	0.91203405030086881	0.91203405030086881	0.14919496414352285	0.14919496414352285	0.14919496414352285	0.14919496414352285	0.14919496414352285	0.14919496414352285	0.14919496414352285	0.11340825799919481	0.11340825799919481	0.11340825799919481	0.11340825799919481	0.11340825799919481	0.11340825799919481	0.11340825799919481	0.11340825799919481	0.11340825799919481	0.11340825799919481	0.11340825799919481	0.11340825799919481	0.11340825799919481	0.085538784616971619	0.085538784616971619	0.085538784616971619	0.085538784616971619	0.085538784616971619	0.085538784616971619	0.085538784616971619	0.085538784616971619	0.085538784616971619	0.085538784616971619	0.085538784616971619	0.085538784616971619	0.085538784616971619	0.085538784616971619	0.085538784616971619	0.085538784616971619	0.085538784616971619	0.085538784616971619	0.085538784616971619	0.085538784616971619	0.085538784616971619	0.085538784616971619	0.085538784616971619	0.085538784616971619	0.085538784616971619	0.085538784616971619	0.085538784616971619	0.085538784616971619	0.085538784616971619	-0.64439669332581095	-0.64439669332581095	0.11844239283153501	0.11844239283153501	0.11844239283153501	0.11844239283153501	-0.047385240061101508	-0.047385240061101508	-0.047385240061101508	-0.011598533916773471	-0.011598533916773471	-0.011598533916773471	-0.011598533916773471	-0.011598533916773471	-0.011598533916773471	-0.011598533916773471	-0.011598533916773471	-0.011598533916773471	-0.011598533916773471	-0.011598533916773471	-0.011598533916773471	0.069273681519790922	0.097143154902014112	0.097143154902014112	0.097143154902014112	0.097143154902014112	0.097143154902014112	0.097143154902014112	0.097143154902014112	0.097143154902014112	0.10394695668501777	0.10394695668501777	0.10394695668501777	0.10394695668501777	0.10394695668501777	0.10394695668501777	0.10394695668501777	0.10394695668501777	0.10394695668501777	0.10394695668501777	0.10394695668501777	0.10394695668501777	0.10394695668501777	0.10394695668501777	0.10394695668501777	0.10394695668501777	0.10394695668501777	0.10394695668501777	0.14168404454291417	0.14168404454291417	0.14168404454291417
8000	0.29912061187607974	0.29912061187607974	0.29912061187607974	0.29912061187607974	0.29912061187607974	0.29912061187607974	0.087087089991949168	0.087087089991949168	0.087087089991949168	0.087087089991949168	0.087087089991949168	0.087087089991949168	0.087087089991949168	0.087087089991949168	0.087087089991949168	0.087087089991949168	0.087087089991949168	0.087087089991949168	0.087087089991949168	0.087087089991949168	0.087087089991949168	0.18376725234236135	0.18376725234236135	0.18376725234236135	0.18376725234236135	0.18376725234236135	0.18376725234236135	0.18376725234236135	0.18376725234236135	0.18376725234236135	0.18376725234236135	0.25423507069638235	0.25423507069638235	0.25423507069638235	0.25423507069638235	0.25423507069638235	0.25423507069638235	0.25423507069638235	0.25423507069638235	0.25423507069638235	0.25423507069638235	0.25423507069638235	0.25423507069638235	0.25423507069638235	0.25423507069638235	0.25423507069638235	0.25423507069638235	0.25423507069638235	0.21949076986408891	0.21949076986408891	0.21949076986408891	0.97236253998566091	0.97236253998566091	0.14229065405635244	0.14229065405635244	0.14229065405635244	0.14229065405635244	0.14229065405635244	0.14229065405635244	0.14229065405635244	0.11640540635314958	0.11640540635314958	0.11640540635314958	0.11640540635314958	0.11640540635314958	0.11640540635314958	0.11640540635314958	0.11640540635314958	0.11640540635314958	0.11640540635314958	0.11640540635314958	0.11640540635314958	0.11640540635314958	0.076177839759448682	0.076177839759448682	0.076177839759448682	0.076177839759448682	0.076177839759448682	0.076177839759448682	0.076177839759448682	0.076177839759448682	0.076177839759448682	0.076177839759448682	0.076177839759448682	0.076177839759448682	0.076177839759448682	0.076177839759448682	0.076177839759448682	0.076177839759448682	0.076177839759448682	0.076177839759448682	0.076177839759448682	0.076177839759448682	0.076177839759448682	0.076177839759448682	0.076177839759448682	0.076177839759448682	0.076177839759448682	0.076177839759448682	0.076177839759448682	0.076177839759448682	0.076177839759448682	-0.67324192810958117	-0.67324192810958117	0.15682995781972731	0.15682995781972731	0.15682995781972731	0.15682995781972731	-0.055203564064403271	-0.055203564064403271	-0.055203564064403271	-0.029318316361200414	-0.029318316361200414	-0.029318316361200414	-0.029318316361200414	-0.029318316361200414	-0.029318316361200414	-0.029318316361200414	-0.029318316361200414	-0.029318316361200414	-0.029318316361200414	-0.029318316361200414	-0.029318316361200414	0.067361845989211772	0.10758941258291267	0.10758941258291267	0.10758941258291267	0.10758941258291267	0.10758941258291267	0.10758941258291267	0.10758941258291267	0.10758941258291267	0.10758941258291267	0.17805723093693365	0.17805723093693365	0.17805723093693365	0.17805723093693365	0.17805723093693365	0.17805723093693365	0.17805723093693365	0.17805723093693365	0.17805723093693365	0.17805723093693365	0.17805723093693365	0.17805723093693365	0.17805723093693365	0.17805723093693365	0.17805723093693365	0.17805723093693365	0.17805723093693365	0.14331293010464025	0.14331293010464025	0.14331293010464025
